$DateFormat=mm/dd/yyyy,
1/10/1992,247
1/11/1992,255
1/12/1992,258
1/13/1992,250
1/14/1992,261
1/15/1992,315
1/16/1992,305
1/17/1992,269
1/18/1992,259
1/19/1992,259
1/20/1992,262
1/21/1992,259
1/22/1992,256
1/23/1992,226
1/24/1992,291
1/25/1992,257
1/26/1992,276
1/27/1992,275
1/28/1992,275
1/29/1992,244
1/30/1992,247
1/31/1992,247
2/1/1992,247
2/2/1992,247
2/3/1992,253
2/4/1992,250
2/5/1992,250
2/6/1992,242
2/7/1992,250
2/8/1992,236
2/9/1992,236
2/10/1992,236
2/11/1992,242
2/12/1992,236
2/13/1992,239
2/14/1992,242
2/15/1992,239
2/16/1992,239
2/17/1992,239
2/18/1992,231
2/19/1992,231
2/20/1992,247
2/21/1992,255
2/22/1992,255
2/23/1992,255
2/24/1992,255
2/25/1992,255
2/26/1992,253
2/27/1992,258
2/28/1992,258
2/29/1992,247
3/1/1992,247
3/2/1992,247
3/3/1992,253
3/4/1992,278
3/5/1992,231
3/6/1992,228
3/7/1992,228
3/8/1992,231
3/9/1992,234
3/10/1992,218
3/11/1992,231
3/12/1992,239
3/13/1992,239
3/14/1992,247
3/15/1992,244
3/16/1992,255
3/17/1992,261
3/18/1992,258
3/19/1992,250
3/20/1992,244
3/21/1992,247
3/22/1992,250
3/23/1992,253
3/24/1992,261
3/25/1992,253
3/26/1992,247
3/27/1992,253
3/28/1992,278
3/29/1992,287
3/30/1992,281
3/31/1992,275
4/1/1992,234
4/2/1992,234
4/3/1992,231
4/4/1992,255
4/5/1992,270
4/6/1992,275
4/7/1992,302
4/8/1992,309
4/9/1992,325
4/10/1992,427
4/11/1992,515
4/12/1992,515
4/13/1992,476
4/14/1992,511
4/15/1992,520
4/16/1992,459
4/17/1992,451
4/18/1992,431
4/19/1992,408
4/20/1992,376
4/21/1992,393
4/22/1992,451
4/23/1992,548
4/24/1992,567
4/25/1992,544
4/26/1992,539
4/27/1992,605
4/28/1992,645
4/29/1992,670
4/30/1992,725
5/1/1992,760
5/2/1992,760
5/3/1992,745
5/4/1992,740
5/5/1992,740
5/6/1992,740
5/7/1992,765
5/8/1992,800
5/9/1992,760
5/10/1992,690
5/11/1992,530
5/12/1992,615
5/13/1992,664
5/14/1992,650
5/15/1992,645
5/16/1992,640
5/17/1992,640
5/18/1992,650
5/19/1992,700
5/20/1992,725
5/21/1992,800
5/22/1992,730
5/23/1992,675
5/24/1992,625
5/25/1992,615
5/26/1992,615
5/27/1992,670
5/28/1992,620
5/29/1992,539
5/30/1992,558
5/31/1992,581
6/1/1992,591
6/2/1992,591
6/3/1992,572
6/4/1992,620
6/5/1992,620
6/6/1992,615
6/7/1992,376
6/8/1992,338
6/9/1992,348
6/10/1992,525
6/11/1992,595
6/12/1992,665
6/13/1992,645
6/14/1992,630
6/15/1992,615
6/16/1992,645
6/17/1992,720
6/18/1992,720
6/19/1992,730
6/20/1992,725
6/21/1992,640
6/22/1992,635
6/23/1992,630
6/24/1992,685
6/25/1992,765
6/26/1992,685
6/27/1992,680
6/28/1992,620
6/29/1992,610
6/30/1992,581
7/1/1992,625
7/2/1992,695
7/3/1992,630
7/4/1992,610
7/5/1992,600
7/6/1992,591
7/7/1992,600
7/8/1992,610
7/9/1992,610
7/10/1992,586
7/11/1992,591
7/12/1992,600
7/13/1992,635
7/14/1992,595
7/15/1992,591
7/16/1992,640
7/17/1992,685
7/18/1992,680
7/19/1992,670
7/20/1992,675
7/21/1992,670
7/22/1992,586
7/23/1992,576
7/24/1992,534
7/25/1992,530
7/26/1992,539
7/27/1992,443
7/28/1992,459
7/29/1992,586
7/30/1992,581
7/31/1992,544
8/1/1992,558
8/2/1992,630
8/3/1992,675
8/4/1992,670
8/5/1992,562
8/6/1992,562
8/7/1992,567
8/8/1992,630
8/9/1992,635
8/10/1992,640
8/11/1992,685
8/12/1992,690
8/13/1992,586
8/14/1992,480
8/15/1992,463
8/16/1992,463
8/17/1992,591
8/18/1992,586
8/19/1992,497
8/20/1992,476
8/21/1992,476
8/22/1992,562
8/23/1992,562
8/24/1992,680
8/25/1992,610
8/26/1992,365
8/27/1992,515
8/28/1992,515
8/29/1992,439
8/30/1992,397
8/31/1992,365
9/1/1992,435
9/2/1992,572
9/3/1992,630
9/4/1992,695
9/5/1992,695
9/6/1992,770
9/7/1992,745
9/8/1992,740
9/9/1992,655
9/10/1992,581
9/11/1992,480
9/12/1992,472
9/13/1992,447
9/14/1992,459
9/15/1992,459
9/16/1992,467
9/17/1992,427
9/18/1992,325
9/19/1992,358
9/20/1992,600
9/21/1992,404
9/22/1992,472
9/23/1992,467
9/24/1992,463
9/25/1992,463
9/26/1992,463
9/27/1992,463
9/28/1992,459
9/29/1992,427
9/30/1992,423
10/1/1992,426
10/2/1992,479
10/3/1992,480
10/4/1992,480
10/5/1992,479
10/6/1992,455
10/7/1992,358
10/8/1992,295
10/9/1992,283
10/10/1992,284
10/11/1992,279
10/12/1992,300
10/13/1992,413
10/14/1992,416
10/15/1992,415
10/16/1992,428
10/17/1992,497
10/18/1992,501
10/19/1992,492
10/20/1992,424
10/21/1992,351
10/22/1992,362
10/23/1992,409
10/24/1992,495
10/25/1992,500
10/26/1992,514
10/27/1992,419
10/28/1992,349
10/29/1992,382
10/30/1992,362
10/31/1992,355
11/1/1992,342
11/2/1992,336
11/3/1992,330
11/4/1992,320
11/5/1992,320
11/6/1992,331
11/7/1992,333
11/8/1992,338
11/9/1992,334
11/10/1992,334
11/11/1992,333
11/12/1992,325
11/13/1992,326
11/14/1992,277
11/15/1992,272
11/16/1992,274
11/17/1992,268
11/18/1992,273
11/19/1992,272
11/20/1992,282
11/21/1992,279
11/22/1992,250
11/23/1992,274
11/24/1992,274
11/25/1992,264
11/26/1992,255
11/27/1992,265
11/28/1992,274
11/29/1992,296
11/30/1992,290
12/1/1992,293
12/2/1992,270
12/3/1992,250
12/4/1992,220
12/5/1992,200
12/6/1992,220
12/7/1992,220
12/8/1992,240
12/9/1992,280
12/10/1992,270
12/11/1992,260
12/12/1992,240
12/13/1992,220
12/14/1992,210
12/15/1992,240
12/16/1992,220
12/17/1992,210
12/18/1992,240
12/19/1992,220
12/20/1992,230
12/21/1992,230
12/22/1992,230
12/23/1992,250
12/24/1992,240
12/25/1992,230
12/26/1992,240
12/27/1992,250
12/28/1992,280
12/29/1992,270
12/30/1992,250
12/31/1992,230
1/1/1993,220
1/2/1993,230
1/3/1993,210
1/4/1993,190
1/5/1993,240
1/6/1993,210
1/7/1993,190
1/8/1993,180
1/9/1993,190
1/10/1993,240
1/11/1993,260
1/12/1993,240
1/13/1993,260
1/14/1993,270
1/15/1993,260
1/16/1993,260
1/17/1993,270
1/18/1993,270
1/19/1993,320
1/20/1993,230
1/21/1993,270
1/22/1993,270
1/23/1993,250
1/24/1993,240
1/25/1993,270
1/26/1993,270
1/27/1993,270
1/28/1993,270
1/29/1993,250
1/30/1993,270
1/31/1993,270
2/1/1993,260
2/2/1993,260
2/3/1993,260
2/4/1993,280
2/5/1993,280
2/6/1993,260
2/7/1993,260
2/8/1993,280
2/9/1993,270
2/10/1993,260
2/11/1993,240
2/12/1993,202
2/13/1993,202
2/14/1993,202
2/15/1993,209
2/16/1993,188
2/17/1993,269
2/18/1993,284
2/19/1993,310
2/20/1993,274
2/21/1993,234
2/22/1993,229
2/23/1993,232
2/24/1993,238
2/25/1993,235
2/26/1993,231
2/27/1993,233
2/28/1993,235
3/1/1993,238
3/2/1993,235
3/3/1993,233
3/4/1993,233
3/5/1993,232
3/6/1993,239
3/7/1993,238
3/8/1993,240
3/9/1993,245
3/10/1993,247
3/11/1993,244
3/12/1993,237
3/13/1993,229
3/14/1993,249
3/15/1993,250
3/16/1993,247
3/17/1993,250
3/18/1993,252
3/19/1993,239
3/20/1993,236
3/21/1993,243
3/22/1993,241
3/23/1993,240
3/24/1993,241
3/25/1993,245
3/26/1993,237
3/27/1993,255
3/28/1993,258
3/29/1993,260
3/30/1993,268
3/31/1993,243
4/1/1993,236
4/2/1993,243
4/3/1993,256
4/4/1993,238
4/5/1993,251
4/6/1993,261
4/7/1993,258
4/8/1993,242
4/9/1993,252
4/10/1993,264
4/11/1993,264
4/12/1993,273
4/13/1993,282
4/14/1993,270
4/15/1993,267
4/16/1993,263
4/17/1993,256
4/18/1993,258
4/19/1993,258
4/20/1993,184
4/21/1993,210
4/22/1993,289
4/23/1993,401
4/24/1993,543
4/25/1993,554
4/26/1993,508
4/27/1993,424
4/28/1993,416
4/29/1993,378
4/30/1993,354
5/1/1993,357
5/2/1993,348
5/3/1993,367
5/4/1993,442
5/5/1993,453
5/6/1993,547
5/7/1993,590
5/8/1993,620
5/9/1993,614
5/10/1993,614
5/11/1993,611
5/12/1993,644
5/13/1993,721
5/14/1993,754
5/15/1993,679
5/16/1993,702
5/17/1993,677
5/18/1993,566
5/19/1993,492
5/20/1993,490
5/21/1993,599
5/22/1993,752
5/23/1993,736
5/24/1993,794
5/25/1993,741
5/26/1993,538
5/27/1993,559
5/28/1993,595
5/29/1993,688
5/30/1993,693
5/31/1993,700
6/1/1993,720
6/2/1993,754
6/3/1993,865
6/4/1993,719
6/5/1993,705
6/6/1993,687
6/7/1993,690
6/8/1993,720
6/9/1993,799
6/10/1993,832
6/11/1993,940
6/12/1993,934
6/13/1993,940
6/14/1993,904
6/15/1993,873
6/16/1993,859
6/17/1993,982
6/18/1993,1050
6/19/1993,929
6/20/1993,896
6/21/1993,881
6/22/1993,890
6/23/1993,880
6/24/1993,856
6/25/1993,839
6/26/1993,850
6/27/1993,844
6/28/1993,856
6/29/1993,882
6/30/1993,1060
7/1/1993,1090
7/2/1993,1160
7/3/1993,1160
7/4/1993,1150
7/5/1993,1070
7/6/1993,1050
7/7/1993,1030
7/8/1993,1060
7/9/1993,1010
7/10/1993,995
7/11/1993,1010
7/12/1993,954
7/13/1993,898
7/14/1993,842
7/15/1993,809
7/16/1993,783
7/17/1993,783
7/18/1993,829
7/19/1993,806
7/20/1993,798
7/21/1993,799
7/22/1993,786
7/23/1993,785
7/24/1993,783
7/25/1993,771
7/26/1993,761
7/27/1993,758
7/28/1993,759
7/29/1993,767
7/30/1993,771
7/31/1993,788
8/1/1993,777
8/2/1993,775
8/3/1993,763
8/4/1993,612
8/5/1993,539
8/6/1993,532
8/7/1993,511
8/8/1993,512
8/9/1993,561
8/10/1993,592
8/11/1993,651
8/12/1993,632
8/13/1993,631
8/14/1993,627
8/15/1993,622
8/16/1993,607
8/17/1993,599
8/18/1993,607
8/19/1993,666
8/20/1993,698
8/21/1993,714
8/22/1993,678
8/23/1993,658
8/24/1993,778
8/25/1993,1070
8/26/1993,724
8/27/1993,691
8/28/1993,682
8/29/1993,672
8/30/1993,683
8/31/1993,679
9/1/1993,545
9/2/1993,486
9/3/1993,470
9/4/1993,386
9/5/1993,383
9/6/1993,417
9/7/1993,430
9/8/1993,491
9/9/1993,463
9/10/1993,420
9/11/1993,415
9/12/1993,410
9/13/1993,431
9/14/1993,437
9/15/1993,400
9/16/1993,416
9/17/1993,489
9/18/1993,490
9/19/1993,466
9/20/1993,452
9/21/1993,450
9/22/1993,406
9/23/1993,398
9/24/1993,396
9/25/1993,409
9/26/1993,407
9/27/1993,370
9/28/1993,367
9/29/1993,421
9/30/1993,424
10/1/1993,432
10/2/1993,456
10/3/1993,463
10/4/1993,463
10/5/1993,460
10/6/1993,478
10/7/1993,500
10/8/1993,394
10/9/1993,288
10/10/1993,277
10/11/1993,272
10/12/1993,270
10/13/1993,297
10/14/1993,300
10/15/1993,299
10/16/1993,245
10/17/1993,240
10/18/1993,269
10/19/1993,212
10/20/1993,189
10/21/1993,230
10/22/1993,226
10/23/1993,226
10/24/1993,223
10/25/1993,220
10/26/1993,260
10/27/1993,259
10/28/1993,264
10/29/1993,272
10/30/1993,240
10/31/1993,248
11/1/1993,279
11/2/1993,261
11/3/1993,253
11/4/1993,258
11/5/1993,251
11/6/1993,204
11/7/1993,194
11/8/1993,198
11/9/1993,192
11/10/1993,230
11/11/1993,262
11/12/1993,241
11/13/1993,232
11/14/1993,232
11/15/1993,216
11/16/1993,215
11/17/1993,220
11/18/1993,224
11/19/1993,223
11/20/1993,213
11/21/1993,218
11/22/1993,223
11/23/1993,225
11/24/1993,210
11/25/1993,193
11/26/1993,212
11/27/1993,208
11/28/1993,225
11/29/1993,225
11/30/1993,230
12/1/1993,220
12/2/1993,205
12/3/1993,194
12/4/1993,192
12/5/1993,201
12/6/1993,192
12/7/1993,195
12/8/1993,202
12/9/1993,198
12/10/1993,194
12/11/1993,207
12/12/1993,213
12/13/1993,206
12/14/1993,198
12/15/1993,233
12/16/1993,225
12/17/1993,209
12/18/1993,210
12/19/1993,215
12/20/1993,201
12/21/1993,210
12/22/1993,204
12/23/1993,208
12/24/1993,217
12/25/1993,231
12/26/1993,241
12/27/1993,227
12/28/1993,212
12/29/1993,192
12/30/1993,213
12/31/1993,231
1/1/1994,284
1/2/1994,281
1/3/1994,258
1/4/1994,219
1/5/1994,224
1/6/1994,185
1/7/1994,179
1/8/1994,195
1/9/1994,185
1/10/1994,182
1/11/1994,177
1/12/1994,182
1/13/1994,178
1/14/1994,187
1/15/1994,218
1/16/1994,223
1/17/1994,219
1/18/1994,242
1/19/1994,227
1/20/1994,220
1/21/1994,218
1/22/1994,213
1/23/1994,219
1/24/1994,224
1/25/1994,225
1/26/1994,223
1/27/1994,224
1/28/1994,230
1/29/1994,198
1/30/1994,199
1/31/1994,183
2/1/1994,201
2/2/1994,215
2/3/1994,224
2/4/1994,232
2/5/1994,221
2/6/1994,223
2/7/1994,238
2/8/1994,210
2/9/1994,224
2/10/1994,224
2/11/1994,229
2/12/1994,228
2/13/1994,222
2/14/1994,230
2/15/1994,226
2/16/1994,227
2/17/1994,232
2/18/1994,233
2/19/1994,242
2/20/1994,242
2/21/1994,250
2/22/1994,255
2/23/1994,242
2/24/1994,255
2/25/1994,255
2/26/1994,258
2/27/1994,264
2/28/1994,267
3/1/1994,244
3/2/1994,222
3/3/1994,224
3/4/1994,231
3/5/1994,232
3/6/1994,229
3/7/1994,227
3/8/1994,226
3/9/1994,210
3/10/1994,217
3/11/1994,247
3/12/1994,261
3/13/1994,255
3/14/1994,261
3/15/1994,268
3/16/1994,272
3/17/1994,275
3/18/1994,278
3/19/1994,256
3/20/1994,263
3/21/1994,244
3/22/1994,241
3/23/1994,240
3/24/1994,234
3/25/1994,230
3/26/1994,250
3/27/1994,240
3/28/1994,231
3/29/1994,252
3/30/1994,234
3/31/1994,246
4/1/1994,251
4/2/1994,241
4/3/1994,229
4/4/1994,238
4/5/1994,243
4/6/1994,224
4/7/1994,242
4/8/1994,242
4/9/1994,242
4/10/1994,240
4/11/1994,241
4/12/1994,231
4/13/1994,250
4/14/1994,267
4/15/1994,279
4/16/1994,281
4/17/1994,300
4/18/1994,306
4/19/1994,350
4/20/1994,369
4/21/1994,383
4/22/1994,391
4/23/1994,403
4/24/1994,426
4/25/1994,420
4/26/1994,349
4/27/1994,336
4/28/1994,313
4/29/1994,336
4/30/1994,342
5/1/1994,356
5/2/1994,307
5/3/1994,293
5/4/1994,288
5/5/1994,338
5/6/1994,394
5/7/1994,557
5/8/1994,639
5/9/1994,661
5/10/1994,671
5/11/1994,571
5/12/1994,621
5/13/1994,829
5/14/1994,893
5/15/1994,880
5/16/1994,757
5/17/1994,789
5/18/1994,831
5/19/1994,820
5/20/1994,840
5/21/1994,810
5/22/1994,776
5/23/1994,779
5/24/1994,960
5/25/1994,1030
5/26/1994,1240
5/27/1994,1040
5/28/1994,1010
5/29/1994,993
5/30/1994,992
5/31/1994,974
6/1/1994,969
6/2/1994,850
6/3/1994,822
6/4/1994,881
6/5/1994,834
6/6/1994,801
6/7/1994,860
6/8/1994,860
6/9/1994,947
6/10/1994,932
6/11/1994,793
6/12/1994,783
6/13/1994,770
6/14/1994,770
6/15/1994,817
6/16/1994,808
6/17/1994,802
6/18/1994,806
6/19/1994,816
6/20/1994,849
6/21/1994,954
6/22/1994,1060
6/23/1994,1080
6/24/1994,951
6/25/1994,829
6/26/1994,791
6/27/1994,703
6/28/1994,682
6/29/1994,601
6/30/1994,590
7/1/1994,586
7/2/1994,602
7/3/1994,615
7/4/1994,600
7/5/1994,589
7/6/1994,601
7/7/1994,631
7/8/1994,587
7/9/1994,626
7/10/1994,624
7/11/1994,640
7/12/1994,677
7/13/1994,686
7/14/1994,686
7/15/1994,669
7/16/1994,550
7/17/1994,536
7/18/1994,526
7/19/1994,536
7/20/1994,533
7/21/1994,553
7/22/1994,539
7/23/1994,534
7/24/1994,541
7/25/1994,541
7/26/1994,533
7/27/1994,527
7/28/1994,522
7/29/1994,521
7/30/1994,544
7/31/1994,542
8/1/1994,553
8/2/1994,581
8/3/1994,579
8/4/1994,494
8/5/1994,491
8/6/1994,570
8/7/1994,564
8/8/1994,560
8/9/1994,554
8/10/1994,551
8/11/1994,569
8/12/1994,572
8/13/1994,543
8/14/1994,477
8/15/1994,430
8/16/1994,485
8/17/1994,573
8/18/1994,622
8/19/1994,636
8/20/1994,616
8/21/1994,486
8/22/1994,528
8/23/1994,558
8/24/1994,549
8/25/1994,547
8/26/1994,542
8/27/1994,543
8/28/1994,552
8/29/1994,552
8/30/1994,553
8/31/1994,564
9/1/1994,578
9/2/1994,560
9/3/1994,539
9/4/1994,527
9/5/1994,516
9/6/1994,511
9/7/1994,514
9/8/1994,574
9/9/1994,571
9/10/1994,574
9/11/1994,573
9/12/1994,577
9/13/1994,571
9/14/1994,575
9/15/1994,574
9/16/1994,569
9/17/1994,570
9/18/1994,563
9/19/1994,563
9/20/1994,498
9/21/1994,483
9/22/1994,462
9/23/1994,396
9/24/1994,300
9/25/1994,285
9/26/1994,281
9/27/1994,358
9/28/1994,430
9/29/1994,439
9/30/1994,436
10/1/1994,410
10/2/1994,388
10/3/1994,382
10/4/1994,370
10/5/1994,297
10/6/1994,261
10/7/1994,261
10/8/1994,273
10/9/1994,270
10/10/1994,271
10/11/1994,315
10/12/1994,313
10/13/1994,353
10/14/1994,381
10/15/1994,310
10/16/1994,310
10/17/1994,320
10/18/1994,318
10/19/1994,310
10/20/1994,243
10/21/1994,234
10/22/1994,234
10/23/1994,231
10/24/1994,228
10/25/1994,227
10/26/1994,353
10/27/1994,297
10/28/1994,235
10/29/1994,227
10/30/1994,226
10/31/1994,231
11/1/1994,225
11/2/1994,230
11/3/1994,231
11/4/1994,233
11/5/1994,177
11/6/1994,172
11/7/1994,160
11/8/1994,142
11/9/1994,129
11/10/1994,123
11/11/1994,125
11/12/1994,123
11/13/1994,124
11/14/1994,120
11/15/1994,98
11/16/1994,149
11/17/1994,200
11/18/1994,183
11/19/1994,191
11/20/1994,201
11/21/1994,198
11/22/1994,198
11/23/1994,179
11/24/1994,185
11/25/1994,246
11/26/1994,257
11/27/1994,231
11/28/1994,208
11/29/1994,187
11/30/1994,211
12/1/1994,229
12/2/1994,328
12/3/1994,342
12/4/1994,313
12/5/1994,279
12/6/1994,276
12/7/1994,274
12/8/1994,277
12/9/1994,200
12/10/1994,184
12/11/1994,202
12/12/1994,205
12/13/1994,209
12/14/1994,206
12/15/1994,229
12/16/1994,216
12/17/1994,294
12/18/1994,283
12/19/1994,267
12/20/1994,253
12/21/1994,158
12/22/1994,235
12/23/1994,242
12/24/1994,254
12/25/1994,245
12/26/1994,242
12/27/1994,231
12/28/1994,235
12/29/1994,244
12/30/1994,242
12/31/1994,216
1/1/1995,211
1/2/1995,240
1/3/1995,219
1/4/1995,225
1/5/1995,255
1/6/1995,254
1/7/1995,264
1/8/1995,258
1/9/1995,267
1/10/1995,260
1/11/1995,258
1/12/1995,248
1/13/1995,248
1/14/1995,236
1/15/1995,242
1/16/1995,225
1/17/1995,221
1/18/1995,220
1/19/1995,220
1/20/1995,221
1/21/1995,212
1/22/1995,198
1/23/1995,201
1/24/1995,231
1/25/1995,228
1/26/1995,228
1/27/1995,230
1/28/1995,241
1/29/1995,243
1/30/1995,243
1/31/1995,249
2/1/1995,245
2/2/1995,246
2/3/1995,250
2/4/1995,262
2/5/1995,261
2/6/1995,263
2/7/1995,263
2/8/1995,262
2/9/1995,265
2/10/1995,261
2/11/1995,265
2/12/1995,265
2/13/1995,275
2/14/1995,284
2/15/1995,258
2/16/1995,247
2/17/1995,260
2/18/1995,260
2/19/1995,260
2/20/1995,260
2/21/1995,261
2/22/1995,268
2/23/1995,264
2/24/1995,233
2/25/1995,231
2/26/1995,232
2/27/1995,236
2/28/1995,242
3/1/1995,231
3/2/1995,220
3/3/1995,224
3/4/1995,219
3/5/1995,216
3/6/1995,226
3/7/1995,222
3/8/1995,198
3/9/1995,202
3/10/1995,207
3/11/1995,196
3/12/1995,194
3/13/1995,188
3/14/1995,187
3/15/1995,190
3/16/1995,198
3/17/1995,242
3/18/1995,257
3/19/1995,256
3/20/1995,249
3/21/1995,247
3/22/1995,255
3/23/1995,246
3/24/1995,253
3/25/1995,289
3/26/1995,300
3/27/1995,291
3/28/1995,217
3/29/1995,305
3/30/1995,342
3/31/1995,335
4/1/1995,343
4/2/1995,347
4/3/1995,347
4/4/1995,351
4/5/1995,357
4/6/1995,359
4/7/1995,405
4/8/1995,409
4/9/1995,435
4/10/1995,417
4/11/1995,371
4/12/1995,425
4/13/1995,454
4/14/1995,474
4/15/1995,462
4/16/1995,454
4/17/1995,461
4/18/1995,461
4/19/1995,483
4/20/1995,512
4/21/1995,518
4/22/1995,511
4/23/1995,503
4/24/1995,506
4/25/1995,481
4/26/1995,537
4/27/1995,527
4/28/1995,529
4/29/1995,559
4/30/1995,579
5/1/1995,590
5/2/1995,598
5/3/1995,614
5/4/1995,577
5/5/1995,487
5/6/1995,436
5/7/1995,416
5/8/1995,409
5/9/1995,391
5/10/1995,383
5/11/1995,389
5/12/1995,398
5/13/1995,395
5/14/1995,390
5/15/1995,417
5/16/1995,517
5/17/1995,714
5/18/1995,612
5/19/1995,742
5/20/1995,839
5/21/1995,872
5/22/1995,867
5/23/1995,857
5/24/1995,851
5/25/1995,890
5/26/1995,936
5/27/1995,947
5/28/1995,968
5/29/1995,1020
5/30/1995,1100
5/31/1995,1180
6/1/1995,1330
6/2/1995,1400
6/3/1995,1510
6/4/1995,1510
6/5/1995,1570
6/6/1995,1670
6/7/1995,1700
6/8/1995,1690
6/9/1995,1800
6/10/1995,1660
6/11/1995,1600
6/12/1995,1610
6/13/1995,1710
6/14/1995,1800
6/15/1995,2050
6/16/1995,2230
6/17/1995,2610
6/18/1995,3430
6/19/1995,3280
6/20/1995,3460
6/21/1995,3360
6/22/1995,3220
6/23/1995,3080
6/24/1995,2870
6/25/1995,2780
6/26/1995,2670
6/27/1995,2610
6/28/1995,2700
6/29/1995,2990
6/30/1995,3220
7/1/1995,3490
7/2/1995,3600
7/3/1995,3380
7/4/1995,3160
7/5/1995,2980
7/6/1995,2820
7/7/1995,2660
7/8/1995,2510
7/9/1995,2410
7/10/1995,2410
7/11/1995,2370
7/12/1995,2350
7/13/1995,2350
7/14/1995,2530
7/15/1995,2670
7/16/1995,2540
7/17/1995,2770
7/18/1995,2730
7/19/1995,2700
7/20/1995,2460
7/21/1995,2330
7/22/1995,2130
7/23/1995,1990
7/24/1995,1860
7/25/1995,1760
7/26/1995,1650
7/27/1995,1490
7/28/1995,1350
7/29/1995,1220
7/30/1995,1130
7/31/1995,1130
8/1/1995,1020
8/2/1995,988
8/3/1995,1100
8/4/1995,1070
8/5/1995,1030
8/6/1995,1060
8/7/1995,1110
8/8/1995,840
8/9/1995,739
8/10/1995,736
8/11/1995,718
8/12/1995,731
8/13/1995,730
8/14/1995,704
8/15/1995,720
8/16/1995,742
8/17/1995,766
8/18/1995,767
8/19/1995,788
8/20/1995,762
8/21/1995,733
8/22/1995,836
8/23/1995,957
8/24/1995,974
8/25/1995,1020
8/26/1995,1050
8/27/1995,1010
8/28/1995,1020
8/29/1995,1140
8/30/1995,1270
8/31/1995,1250
9/1/1995,1230
9/2/1995,1040
9/3/1995,892
9/4/1995,786
9/5/1995,785
9/6/1995,792
9/7/1995,789
9/8/1995,607
9/9/1995,527
9/10/1995,557
9/11/1995,526
9/12/1995,514
9/13/1995,494
9/14/1995,485
9/15/1995,605
9/16/1995,666
9/17/1995,664
9/18/1995,643
9/19/1995,586
9/20/1995,419
9/21/1995,403
9/22/1995,295
9/23/1995,293
9/24/1995,285
9/25/1995,280
9/26/1995,272
9/27/1995,267
9/28/1995,269
9/29/1995,300
9/30/1995,305
10/1/1995,317
10/2/1995,311
10/3/1995,307
10/4/1995,309
10/5/1995,310
10/6/1995,302
10/7/1995,307
10/8/1995,308
10/9/1995,312
10/10/1995,342
10/11/1995,349
10/12/1995,362
10/13/1995,366
10/14/1995,360
10/15/1995,358
10/16/1995,354
10/17/1995,351
10/18/1995,347
10/19/1995,349
10/20/1995,381
10/21/1995,381
10/22/1995,389
10/23/1995,368
10/24/1995,293
10/25/1995,311
10/26/1995,303
10/27/1995,299
10/28/1995,295
10/29/1995,296
10/30/1995,274
10/31/1995,227
11/1/1995,220
11/2/1995,206
11/3/1995,183
11/4/1995,175
11/5/1995,188
11/6/1995,225
11/7/1995,284
11/8/1995,282
11/9/1995,276
11/10/1995,233
11/11/1995,216
11/12/1995,203
11/13/1995,203
11/14/1995,202
11/15/1995,209
11/16/1995,217
11/17/1995,225
11/18/1995,224
11/19/1995,222
11/20/1995,221
11/21/1995,220
11/22/1995,196
11/23/1995,265
11/24/1995,274
11/25/1995,282
11/26/1995,279
11/27/1995,282
11/28/1995,246
11/29/1995,220
11/30/1995,235
12/1/1995,230
12/2/1995,222
12/3/1995,215
12/4/1995,215
12/5/1995,254
12/6/1995,248
12/7/1995,238
12/8/1995,235
12/9/1995,228
12/10/1995,230
12/11/1995,265
12/12/1995,285
12/13/1995,288
12/14/1995,268
12/15/1995,259
12/16/1995,274
12/17/1995,294
12/18/1995,297
12/19/1995,254
12/20/1995,262
12/21/1995,279
12/22/1995,319
12/23/1995,303
12/24/1995,294
12/25/1995,313
12/26/1995,306
12/27/1995,294
12/28/1995,288
12/29/1995,282
12/30/1995,279
12/31/1995,282
1/1/1996,291
1/2/1996,297
1/3/1996,294
1/4/1996,240
1/5/1996,215
1/6/1996,209
1/7/1996,218
1/8/1996,228
1/9/1996,231
1/10/1996,224
1/11/1996,223
1/12/1996,217
1/13/1996,231
1/14/1996,230
1/15/1996,227
1/16/1996,231
1/17/1996,220
1/18/1996,201
1/19/1996,222
1/20/1996,225
1/21/1996,225
1/22/1996,254
1/23/1996,220
1/24/1996,229
1/25/1996,212
1/26/1996,218
1/27/1996,231
1/28/1996,251
1/29/1996,218
1/30/1996,230
1/31/1996,224
2/1/1996,230
2/2/1996,197
2/3/1996,133
2/4/1996,166
2/5/1996,177
2/6/1996,197
2/7/1996,188
2/8/1996,181
2/9/1996,178
2/10/1996,172
2/11/1996,169
2/12/1996,163
2/13/1996,161
2/14/1996,167
2/15/1996,178
2/16/1996,178
2/17/1996,183
2/18/1996,187
2/19/1996,187
2/20/1996,183
2/21/1996,189
2/22/1996,198
2/23/1996,192
2/24/1996,180
2/25/1996,183
2/26/1996,183
2/27/1996,163
2/28/1996,178
2/29/1996,243
3/1/1996,300
3/2/1996,313
3/3/1996,325
3/4/1996,335
3/5/1996,294
3/6/1996,282
3/7/1996,225
3/8/1996,230
3/9/1996,235
3/10/1996,243
3/11/1996,246
3/12/1996,272
3/13/1996,279
3/14/1996,286
3/15/1996,279
3/16/1996,276
3/17/1996,280
3/18/1996,274
3/19/1996,230
3/20/1996,236
3/21/1996,254
3/22/1996,242
3/23/1996,240
3/24/1996,245
3/25/1996,227
3/26/1996,191
3/27/1996,193
3/28/1996,193
3/29/1996,248
3/30/1996,265
